constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  
MABsolver_config: params: weights:  [  0.800000  ]  [  1.600000  ]  [  0.900000  ]  [  30.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   496    51999.23   2853.27     90.91     46.08           85.63     72.94     60.85     14.35      4.63     73.82     38.14     80.99     88.71     43.93     99.08     97.28     -0.08     99.60     16.17     14.25     57.14      7.62     44.10     17.34     32.97     16.58     86.49     15.42     93.40     36.47     23.98     51.54     23.41     34.66    -15.23     18.96     19.38     80.90     78.37     49.28     41.95 
   497    51998.69   2853.81     90.91     46.09           85.77     73.02     60.82     14.37      4.59     73.85     37.99     80.89     88.65     43.99     99.06     97.28      0.20     99.60     16.18     14.37     57.21      7.44     44.14     17.35     32.83     16.59     86.47     15.34     93.40     36.48     24.15     51.60     23.45     34.72    -15.26     18.89     19.49     80.91     78.35     49.28     41.98 
   498    51998.69   2853.81     90.91     46.11           85.80     73.09     60.84     14.41      4.52     73.78     38.03     80.89     88.70     44.01     99.07     97.27      0.04     99.60     16.31     14.24     57.33      7.47     44.37     17.47     33.16     16.61     86.50     15.28     93.40     36.47     24.01     51.75     23.44     34.81    -15.27     18.84     19.35     80.89     78.33     49.34     41.94 
   499    51999.63   2852.87     90.92     46.13           85.75     72.99     60.76     14.47      4.42     73.77     38.05     80.91     88.71     44.04     99.06     97.28      0.20     99.60     16.23     14.52     57.43      7.78     44.40     17.44     32.94     16.61     86.47     15.54     93.40     36.43     24.01     51.64     23.47     34.97    -15.28     18.87     19.27     80.92     78.35     49.39     41.94 
   500    52000.08   2852.42     90.92     46.15           85.78     72.99     60.78     14.61      4.43     73.72     38.06     80.87     88.72     44.02     99.07     97.30      1.00     99.60     16.16     14.40     57.46      7.80     44.49     17.38     32.58     16.61     86.48     15.54     93.40     36.45     24.07     51.32     23.59     35.02    -15.28     18.94     19.40     80.92     78.37     49.38     41.96 
   501    52000.56   2851.94     90.91     46.11           85.78     72.97     60.76     14.63      4.44     73.74     37.94     80.86     88.74     44.05     99.07     97.28      0.64     99.60     15.97     14.41     57.45      7.66     44.49     17.00     32.55     16.61     86.49     15.50     93.40     36.48     24.00     51.11     23.73     35.06    -15.26     18.97     19.17     80.93     78.40     49.35     42.00 
   502    51999.84   2852.66     90.92     46.10           85.80     73.04     60.71     14.60      4.47     73.78     37.93     80.85     88.75     44.02     99.08     97.29      0.76     99.60     15.94     14.61     57.48      7.85     44.46     16.71     32.29     16.63     86.46     15.45     93.40     36.48     23.89     51.19     23.78     34.93    -15.25     18.87     19.25     80.90     78.39     49.36     41.99 
   503    52000.72   2851.78     90.92     46.08           85.79     73.10     60.77     14.64      4.44     73.80     37.78     80.88     88.75     44.07     99.08     97.29     -0.20     99.60     15.86     14.75     57.56      8.03     44.63     16.76     31.91     16.61     86.47     15.39     93.40     36.47     23.71     51.10     23.86     35.05    -15.23     18.96     19.13     80.92     78.39     49.38     42.05 
   504    52000.05   2852.45     90.91     46.06           85.74     73.13     60.62     14.63      4.34     73.76     37.78     80.90     88.78     44.08     99.09     97.24     -0.08     99.60     15.95     14.63     57.52      7.98     44.50     16.73     31.59     16.59     86.49     15.32     93.40     36.47     23.71     51.21     23.95     35.00    -15.22     19.03     19.21     80.89     78.35     49.34     42.07 
   505    52000.32   2852.18     90.91     46.05           85.78     73.20     60.57     14.56      4.42     73.81     37.81     80.90     88.82     44.13     99.09     97.25     -0.24     99.60     15.92     14.51     57.50      7.64     44.73     16.38     31.53     16.59     86.50     15.41     93.40     36.54     23.56     51.17     24.04     34.98    -15.22     19.10     19.20     80.87     78.33     49.33     42.10 
   506    52000.98   2851.52     90.92     46.07           85.83     73.20     60.52     14.57      4.56     73.78     37.86     80.95     88.82     44.15     99.08     97.24      0.08     99.60     16.05     14.49     57.43      7.51     44.64     16.26     31.64     16.60     86.52     15.43     93.40     36.56     23.64     51.27     24.07     34.99    -15.23     19.07     19.17     80.89     78.34     49.32     42.15 
   507    52001.44   2851.06     90.92     46.08           85.68     73.18     60.54     14.73      4.40     73.77     37.94     80.96     88.87     44.12     99.09     97.23      0.24     99.60     16.25     14.53     57.43      7.53     44.59     16.34     31.79     16.58     86.50     15.43     93.40     36.53     23.50     51.30     23.99     35.00    -15.24     19.17     19.13     80.90     78.34     49.31     42.20 
   508    52002.54   2849.96     90.92     46.07           85.80     73.25     60.61     14.89      4.41     73.73     37.99     80.97     88.84     44.17     99.09     97.24     -0.12     99.60     16.18     14.20     57.44      7.40     44.93     16.22     31.43     16.58     86.52     15.43     93.40     36.54     23.77     51.37     24.04     35.04    -15.24     19.23     18.97     80.91     78.38     49.33     42.21 
   509    52001.77   2850.73     90.92     46.07           85.82     73.22     60.51     14.98      4.42     73.70     37.86     80.96     88.80     44.19     99.09     97.26      0.20     99.60     16.03     14.29     57.28      7.54     45.20     16.17     31.44     16.55     86.53     15.42     93.40     36.60     23.44     51.46     24.03     35.09    -15.24     19.14     18.97     80.92     78.34     49.32     42.20 
   510    52001.93   2850.57     90.92     46.07           85.84     73.32     60.42     14.85      4.42     73.70     37.89     80.93     88.77     44.24     99.09     97.22     -0.67     99.60     16.04     14.69     57.31      7.49     45.02     16.20     31.75     16.54     86.51     15.52     93.40     36.47     23.73     51.57     23.87     34.96    -15.25     19.21     19.10     80.93     78.36     49.34     42.23 
   511    52001.87   2850.63     90.92     46.08           85.89     73.38     60.36     14.82      4.38     73.76     37.97     80.90     88.79     44.24     99.08     97.22     -0.27     99.60     16.05     14.73     57.34      7.63     44.98     15.93     31.65     16.52     86.52     15.64     93.40     36.41     23.81     51.56     23.91     34.96    -15.25     19.15     18.94     80.91     78.37     49.33     42.23 
   512    52000.80   2851.70     90.92     46.05           85.81     73.39     60.30     14.85      4.32     73.75     37.95     80.87     88.79     44.24     99.08     97.23      0.16     99.60     16.17     14.84     57.29      7.34     44.71     15.95     31.61     16.50     86.53     15.68     93.40     36.41     23.54     51.39     23.73     34.86    -15.25     19.24     18.79     80.89     78.36     49.30     42.21 
   513    52001.34   2851.16     90.92     46.05           85.85     73.46     60.37     14.89      4.28     73.69     38.07     80.88     88.78     44.21     99.08     97.22     -0.27     99.60     16.18     14.72     57.29      7.29     44.75     16.10     31.68     16.50     86.55     15.74     93.40     36.49     23.46     51.29     23.74     34.92    -15.25     19.26     18.73     80.90     78.39     49.28     42.17 
   514    52000.60   2851.90     90.91     46.05           85.84     73.47     60.47     14.86      4.20     73.71     38.03     80.83     88.80     44.24     99.09     97.24     -0.08     99.60     16.15     14.47     57.27      7.28     44.84     16.07     32.08     16.51     86.55     15.76     93.40     36.46     23.56     51.26     23.50     34.89    -15.24     19.37     18.72     80.87     78.36     49.25     42.16 
   515    52000.92   2851.58     90.92     46.06           85.90     73.43     60.51     14.91      4.25     73.69     38.10     80.83     88.82     44.26     99.10     97.23     -0.66     99.60     16.04     14.59     57.34      7.34     44.81     16.18     32.19     16.53     86.56     15.77     93.40     36.48     23.60     51.23     23.60     34.98    -15.26     19.31     18.76     80.87     78.38     49.21     42.15 
   516    52000.57   2851.93     90.92     46.05           85.84     73.50     60.45     14.89      4.37     73.76     38.18     80.82     88.83     44.18     99.10     97.22     -0.62     99.60     16.01     14.96     57.38      7.48     44.38     16.28     31.92     16.53     86.58     15.80     93.40     36.46     23.57     51.22     23.62     35.03    -15.26     19.21     18.64     80.89     78.36     49.20     42.07 
   517    52000.41   2852.09     90.92     46.06           85.84     73.57     60.48     14.87      4.53     73.58     38.15     80.85     88.80     44.08     99.11     97.24     -0.35     99.60     15.86     14.71     57.49      7.47     44.63     16.32     32.09     16.52     86.59     15.71     93.40     36.52     23.57     51.39     23.57     34.93    -15.24     19.13     18.67     80.92     78.37     49.13     42.09 
   518    51999.88   2852.62     90.92     46.04           85.74     73.55     60.44     14.88      4.55     73.60     38.12     80.87     88.78     44.12     99.11     97.24     -0.12     99.60     15.71     14.88     57.37      7.53     44.41     16.22     31.98     16.52     86.60     15.51     93.40     36.59     23.54     51.16     23.50     34.88    -15.23     19.15     18.72     80.91     78.37     49.12     42.03 
   519    51999.03   2853.47     90.91     46.02           85.88     73.53     60.38     14.96      4.55     73.67     37.98     80.88     88.78     44.10     99.11     97.22     -0.69     99.60     15.72     14.76     57.45      7.40     44.40     16.34     31.82     16.50     86.59     15.59     93.40     36.63     23.44     51.17     23.55     34.88    -15.25     19.10     18.81     80.89     78.35     49.08     41.99 
   520    51999.83   2852.67     90.92     46.01           85.89     73.54     60.38     14.97      4.69     73.69     37.86     80.88     88.78     44.15     99.12     97.23     -0.96     99.60     15.81     14.64     57.51      7.65     44.30     16.01     32.00     16.51     86.61     15.50     93.40     36.65     23.30     51.26     23.38     35.03    -15.24     19.14     18.83     80.91     78.38     49.15     41.98 
   521    52000.14   2852.36     90.91     45.99           85.79     73.59     60.36     14.85      4.72     73.71     37.91     80.87     88.74     44.02     99.11     97.26     -1.04     99.60     15.62     14.63     57.52      7.49     44.01     15.93     32.30     16.53     86.62     15.49     93.40     36.69     23.02     51.40     23.40     35.01    -15.25     19.22     18.78     80.93     78.40     49.14     42.02 
   522    52000.22   2852.28     90.91     46.00           85.87     73.64     60.46     14.81      4.75     73.70     37.92     80.87     88.75     44.12     99.11     97.26     -0.50     99.60     15.48     14.53     57.51      7.51     44.00     15.81     32.34     16.52     86.61     15.43     93.40     36.70     22.76     51.48     23.48     35.02    -15.25     19.15     18.59     80.92     78.42     49.13     41.98 
   523    52000.70   2851.80     90.92     46.03           85.87     73.71     60.59     14.80      4.88     73.72     37.94     80.90     88.74     44.11     99.12     97.27     -0.11     99.60     15.60     14.54     57.49      8.03     44.24     15.67     32.08     16.54     86.62     15.45     93.40     36.61     22.80     51.24     23.52     35.17    -15.25     19.25     18.60     80.90     78.45     49.11     41.97 
   524    52000.55   2851.95     90.92     46.03           85.84     73.77     60.70     14.69      4.80     73.80     37.99     80.87     88.72     44.10     99.13     97.28     -0.53     99.60     15.69     14.71     57.39      8.21     44.40     15.53     32.09     16.54     86.61     15.51     93.40     36.67     22.68     51.26     23.46     35.22    -15.24     19.33     18.67     80.87     78.46     49.07     41.97 
   525    52000.06   2852.44     90.92     46.03           85.90     73.77     60.69     14.91      4.72     73.84     38.02     80.90     88.68     44.05     99.13     97.30     -0.08     99.60     15.58     14.44     57.38      8.08     44.11     15.61     32.24     16.53     86.59     15.50     93.40     36.69     22.72     51.32     23.59     35.15    -15.24     19.23     18.58     80.85     78.45     49.09     41.93 
   526    51999.52   2852.98     90.92     46.06           85.92     73.80     60.71     15.04      4.70     73.67     38.09     80.88     88.70     44.10     99.14     97.30      0.65     99.60     15.70     14.45     57.35      7.91     44.47     15.63     32.21     16.51     86.60     15.39     93.40     36.66     23.14     51.32     23.53     35.01    -15.24     19.15     18.43     80.83     78.45     49.03     41.94 
   527    51999.60   2852.90     90.92     46.05           85.87     73.84     60.55     15.19      4.78     73.68     38.04     80.92     88.73     44.11     99.13     97.28      0.19     99.60     15.71     14.38     57.29      8.12     44.43     15.54     32.19     16.52     86.62     15.22     93.40     36.69     22.83     51.38     23.56     35.10    -15.24     19.24     18.57     80.81     78.44     48.99     42.00 
   528    51999.36   2853.14     90.92     46.06           85.89     73.79     60.55     15.16      4.58     73.69     37.92     80.92     88.69     44.20     99.12     97.29      0.30     99.60     15.72     14.39     57.35      8.18     44.65     15.54     32.39     16.51     86.62     15.27     93.40     36.72     22.87     51.24     23.55     35.16    -15.24     19.17     18.62     80.83     78.41     49.01     41.98 
   529    51999.08   2853.42     90.92     46.05           85.88     73.80     60.56     15.01      4.37     73.63     37.91     80.85     88.73     44.18     99.13     97.29      0.30     99.60     15.54     14.61     57.51      7.98     44.75     15.59     32.64     16.50     86.65     15.25     93.40     36.70     22.82     51.28     23.45     35.16    -15.24     19.10     18.70     80.81     78.43     49.01     41.98 
   530    51998.90   2853.60     90.92     46.06           85.89     73.79     60.55     15.06      4.44     73.64     37.89     80.86     88.71     44.18     99.13     97.29      0.11     99.60     15.58     14.72     57.63      8.08     44.65     15.70     32.78     16.51     86.66     15.25     93.40     36.70     22.95     51.28     23.37     35.11    -15.23     19.15     18.57     80.78     78.42     49.02     41.99 
   531    51998.95   2853.55     90.92     46.03           85.90     73.78     60.48     14.94      4.40     73.67     37.97     80.85     88.68     44.09     99.13     97.28     -0.45     99.60     15.56     14.75     57.54      8.02     44.64     15.55     32.72     16.50     86.66     15.14     93.40     36.71     22.90     51.24     23.41     35.21    -15.22     19.07     18.65     80.81     78.43     49.00     42.00 
   532    51999.10   2853.40     90.92     46.04           85.94     73.75     60.45     15.03      4.41     73.73     38.03     80.83     88.67     44.10     99.13     97.27     -0.56     99.60     15.64     14.76     57.56      8.23     44.77     15.43     32.98     16.51     86.68     15.07     93.40     36.74     22.90     51.29     23.41     35.27    -15.23     19.00     18.62     80.83     78.43     49.01     41.96 
   533    51999.17   2853.33     90.92     46.03           85.95     73.74     60.43     15.12      4.26     73.73     37.93     80.85     88.73     44.06     99.14     97.26     -0.34     99.60     15.61     14.90     57.59      8.03     44.54     15.34     32.95     16.52     86.68     14.94     93.40     36.78     22.88     51.08     23.55     35.26    -15.23     19.08     18.66     80.80     78.46     49.02     41.95 
   534    51999.34   2853.16     90.92     46.05           85.86     73.81     60.46     15.07      4.35     73.79     37.92     80.83     88.69     44.12     99.13     97.27     -0.19     99.60     15.51     14.76     57.58      8.16     44.83     15.28     32.75     16.53     86.69     14.99     93.40     36.80     23.02     51.09     23.70     35.20    -15.24     19.12     18.60     80.81     78.43     49.02     41.95 
   535    51999.99   2852.51     90.92     46.06           85.90     73.81     60.49     15.22      4.32     73.80     38.03     80.82     88.64     44.22     99.14     97.27     -0.11     99.60     15.59     14.69     57.56      8.22     44.73     15.02     33.16     16.53     86.69     14.81     93.40     36.80     23.16     50.98     23.64     35.18    -15.24     19.15     18.67     80.81     78.46     49.03     42.01 
   536    52000.05   2852.45     90.92     46.04           85.84     73.78     60.49     15.37      4.35     73.66     38.03     80.81     88.61     44.17     99.13     97.27     -0.52     99.60     15.63     14.43     57.62      8.21     44.50     14.81     33.64     16.53     86.69     14.80     93.40     36.84     23.10     50.98     23.65     35.09    -15.24     19.20     18.70     80.83     78.48     49.04     42.00 
   537    52000.15   2852.35     90.92     46.09           85.87     73.73     60.47     15.36      4.48     73.62     37.97     80.81     88.57     44.20     99.13     97.28      0.11     99.60     15.49     14.44     57.68      8.42     44.69     15.00     33.66     16.55     86.68     14.82     93.40     36.86     23.65     51.08     23.73     35.06    -15.23     19.16     18.80     80.83     78.50     49.02     41.96 
   538    51999.34   2853.16     90.92     46.08           85.85     73.77     60.44     15.15      4.48     73.68     38.00     80.83     88.58     44.18     99.13     97.27      0.30     99.60     15.13     14.45     57.72      8.48     44.85     14.82     33.87     16.55     86.67     14.79     93.40     36.84     23.66     51.09     23.61     34.86    -15.23     19.07     18.81     80.79     78.51     48.99     41.95 
   539    51998.98   2853.52     90.92     46.07           85.83     73.84     60.53     15.06      4.38     73.72     37.84     80.85     88.59     44.15     99.13     97.28      0.48     99.60     15.03     14.56     57.79      8.42     44.74     14.72     33.79     16.53     86.64     14.73     93.40     36.83     23.90     50.77     23.63     34.93    -15.23     19.01     18.90     80.80     78.53     48.96     41.90 
   540    51999.01   2853.49     90.92     46.10           85.91     73.79     60.51     15.02      4.44     73.75     37.92     80.87     88.55     44.15     99.12     97.30      0.93     99.60     15.07     14.62     57.86      8.44     44.67     14.76     33.91     16.52     86.65     14.72     93.40     36.86     24.14     50.64     23.57     34.94    -15.22     19.04     19.01     80.78     78.55     48.94     41.89 
   541    51999.70   2852.80     90.93     46.13           85.99     73.83     60.56     15.04      4.46     73.77     37.94     80.87     88.61     44.16     99.12     97.31      1.26     99.60     15.08     14.70     57.82      8.58     44.60     14.87     34.20     16.53     86.64     14.67     93.40     36.91     23.99     50.76     23.53     35.00    -15.21     19.12     18.91     80.76     78.57     48.98     41.87 
   542    52000.46   2852.04     90.93     46.17           85.99     73.62     60.62     14.99      4.37     73.85     37.98     80.87     88.57     44.20     99.12     97.32      1.44     99.60     15.20     14.88     57.87      8.82     44.68     15.06     34.21     16.52     86.66     14.80     93.40     36.99     24.00     50.83     23.54     35.08    -15.21     19.14     18.93     80.80     78.55     49.02     41.87 
   543    51999.97   2852.53     90.93     46.16           85.96     73.67     60.62     15.02      4.37     73.87     37.87     80.85     88.55     44.26     99.12     97.33      0.96     99.60     15.06     14.77     57.99      9.21     44.74     15.17     34.01     16.53     86.70     14.86     93.40     36.97     24.11     50.78     23.57     34.89    -15.22     19.22     18.95     80.80     78.51     49.02     41.84 
   544    51999.36   2853.14     90.93     46.12           85.94     73.69     60.51     15.00      4.24     73.81     37.86     80.85     88.53     44.28     99.13     97.34      0.40     99.60     15.00     14.73     57.93      9.12     44.91     15.24     33.90     16.54     86.70     14.83     93.40     36.93     23.92     50.53     23.57     35.00    -15.22     19.16     18.98     80.78     78.49     49.07     41.81 
   545    51999.03   2853.47     90.93     46.12           85.94     73.51     60.47     15.02      4.12     73.77     37.74     80.86     88.57     44.28     99.13     97.35      0.55     99.60     15.19     14.86     57.81      9.25     44.62     15.37     33.58     16.53     86.69     14.90     93.40     36.97     24.12     50.53     23.68     35.11    -15.23     19.23     18.91     80.75     78.49     49.08     41.78 
   546    51999.10   2853.40     90.93     46.13           85.83     73.56     60.45     14.93      3.97     73.84     37.74     80.88     88.57     44.33     99.12     97.34      0.33     99.60     15.24     14.92     57.70      9.45     44.55     15.59     33.80     16.50     86.70     14.85     93.40     36.98     24.07     50.68     23.58     35.14    -15.24     19.28     18.94     80.74     78.51     49.10     41.75 
   547    51998.99   2853.51     90.93     46.11           85.86     73.62     60.48     15.06      3.95     73.79     37.62     80.86     88.58     44.33     99.13     97.36     -0.15     99.60     15.43     14.81     57.82      9.43     44.35     15.73     33.48     16.50     86.69     14.71     93.40     36.96     24.03     50.66     23.65     35.23    -15.25     19.29     18.93     80.76     78.48     49.07     41.80 
   548    51999.86   2852.64     90.93     46.12           85.82     73.61     60.57     15.20      4.02     73.81     37.70     80.87     88.58     44.39     99.13     97.35     -0.18     99.60     15.47     14.89     57.81      9.42     44.47     15.49     33.36     16.49     86.70     14.70     93.40     37.00     24.02     50.73     23.74     35.27    -15.26     19.35     18.90     80.78     78.50     49.07     41.81 
   549    52000.38   2852.12     90.93     46.13           85.83     73.65     60.52     15.22      3.97     73.83     37.73     80.86     88.57     44.33     99.12     97.35      0.11     99.60     15.34     14.78     57.93      9.36     44.46     15.65     33.28     16.49     86.70     14.66     93.40     37.04     24.15     50.51     23.78     35.36    -15.26     19.30     18.88     80.79     78.52     49.09     41.83 
   550    51999.50   2853.00     90.93     46.14           85.87     73.65     60.48     15.32      3.81     73.82     37.65     80.86     88.55     44.31     99.11     97.39      0.76     99.60     15.24     14.96     57.99      9.42     44.53     15.45     33.66     16.49     86.69     14.52     93.40     36.99     24.15     50.58     23.79     35.39    -15.27     19.25     18.77     80.78     78.50     49.09     41.81 
   551    51999.36   2853.14     90.93     46.12           85.86     73.69     60.40     15.32      3.87     73.79     37.65     80.88     88.54     44.37     99.12     97.38      0.51     99.60     15.28     15.09     58.00      9.15     44.58     15.35     33.56     16.50     86.68     14.62     93.40     37.06     24.12     50.40     23.80     35.25    -15.28     19.34     18.60     80.80     78.48     49.02     41.82 
   552    51999.14   2853.36     90.93     46.11           85.89     73.62     60.46     15.45      3.94     73.76     37.54     80.90     88.54     44.43     99.12     97.39      0.36     99.60     15.36     15.17     58.07      9.17     44.41     15.30     33.22     16.50     86.68     14.60     93.40     37.03     24.20     50.44     23.83     35.18    -15.28     19.22     18.49     80.79     78.51     49.02     41.78 
   553    51999.06   2853.44     90.93     46.14           85.88     73.71     60.37     15.31      4.10     73.78     37.40     80.88     88.58     44.48     99.13     97.39      1.19     99.60     15.37     14.94     58.09      9.15     44.54     15.05     33.73     16.49     86.67     14.56     93.40     37.07     24.19     50.43     23.88     35.18    -15.27     19.28     18.56     80.77     78.52     49.04     41.72 
   554    51998.54   2853.96     90.92     46.15           85.83     73.74     60.36     15.39      4.13     73.80     37.43     80.86     88.62     44.32     99.13     97.39      2.13     99.60     15.27     14.95     58.12      9.06     44.18     15.06     33.78     16.51     86.67     14.45     93.40     37.12     24.32     50.44     23.99     35.06    -15.29     19.37     18.55     80.75     78.53     49.03     41.67 
   555    51998.62   2853.88     90.92     46.14           85.83     73.71     60.31     15.52      4.10     73.81     37.45     80.89     88.64     44.34     99.13     97.40      1.55     99.60     15.32     15.03     58.08      8.94     44.11     14.92     34.13     16.51     86.66     14.42     93.40     37.13     24.26     50.52     23.94     34.87    -15.31     19.45     18.50     80.77     78.55     49.00     41.66 
   556    51998.43   2854.07     90.92     46.11           85.73     73.80     60.25     15.50      4.05     73.84     37.54     80.86     88.63     44.34     99.14     97.40      1.26     99.60     15.07     14.82     58.14      8.85     44.00     14.72     34.20     16.51     86.66     14.36     93.40     37.16     24.40     50.57     23.98     34.87    -15.30     19.55     18.36     80.74     78.54     49.02     41.63 
   557    51998.29   2854.21     90.92     46.10           85.78     73.79     60.19     15.54      3.95     73.84     37.51     80.83     88.63     44.34     99.13     97.41      1.04     99.60     15.01     14.83     58.15      8.76     44.07     14.59     34.65     16.52     86.64     14.26     93.40     37.12     24.51     50.56     24.01     34.72    -15.30     19.51     18.24     80.76     78.57     49.00     41.62 
   558    51998.10   2854.40     90.92     46.10           85.74     73.62     60.26     15.42      3.98     73.79     37.40     80.83     88.61     44.30     99.13     97.41      0.65     99.60     15.16     14.81     58.05      9.00     43.89     14.68     34.94     16.52     86.66     14.29     93.40     37.18     24.49     50.64     24.12     34.70    -15.31     19.56     18.39     80.77     78.55     48.93     41.66 
   559    51997.79   2854.71     90.92     46.09           85.79     73.73     60.25     15.30      4.16     73.70     37.44     80.87     88.60     44.33     99.11     97.39      0.39     99.60     14.99     14.56     58.00      8.98     44.11     14.84     34.77     16.53     86.65     14.22     93.40     37.20     24.53     50.65     24.12     34.81    -15.31     19.54     18.40     80.75     78.53     48.94     41.65 
   560    51998.23   2854.28     90.92     46.09           85.84     73.76     60.29     15.25      4.20     73.70     37.50     80.83     88.58     44.33     99.10     97.40      0.68     99.60     14.93     14.40     57.99      9.18     44.06     14.87     34.40     16.54     86.66     14.15     93.40     37.18     24.64     50.28     24.05     34.92    -15.31     19.60     18.26     80.76     78.54     49.00     41.66 
   561    51998.47   2854.03     90.92     46.10           85.82     73.81     60.34     15.17      4.24     73.70     37.52     80.79     88.60     44.35     99.10     97.39      0.57     99.60     14.87     14.60     58.07      9.30     44.03     14.99     34.53     16.57     86.67     14.18     93.40     37.24     24.63     50.38     24.00     34.81    -15.29     19.51     18.36     80.75     78.56     49.03     41.66 
   562    51998.31   2854.19     90.92     46.09           85.72     73.81     60.42     15.07      4.04     73.69     37.58     80.80     88.61     44.39     99.10     97.39      0.39     99.60     14.98     14.57     58.12      9.04     44.01     15.12     34.43     16.56     86.67     14.22     93.40     37.33     24.74     50.35     24.02     34.73    -15.31     19.43     18.42     80.72     78.55     49.06     41.69 
   563    51998.71   2853.79     90.92     46.10           85.77     73.76     60.50     15.02      3.96     73.66     37.63     80.81     88.59     44.29     99.09     97.41     -0.00     99.60     15.03     14.65     58.10      9.06     44.04     15.17     34.42     16.59     86.67     14.23     93.40     37.40     24.80     50.38     24.02     34.79    -15.30     19.39     18.63     80.74     78.58     49.05     41.68 
   564    51998.61   2853.89     90.92     46.10           85.81     73.76     60.53     14.97      3.89     73.69     37.68     80.82     88.60     44.28     99.09     97.39      0.04     99.60     15.14     14.70     57.89      9.04     43.97     15.30     34.75     16.60     86.67     14.26     93.40     37.42     24.30     50.32     24.02     34.73    -15.31     19.33     18.82     80.75     78.55     49.07     41.68 
   565    51998.76   2853.74     90.93     46.12           85.87     73.79     60.56     15.01      3.89     73.71     37.66     80.82     88.61     44.27     99.10     97.41      0.74     99.60     15.19     14.90     57.94      9.13     43.74     15.40     34.63     16.60     86.67     14.29     93.40     37.43     24.34     50.13     23.99     34.64    -15.30     19.26     18.97     80.78     78.53     49.08     41.71 
   566    51998.70   2853.80     90.93     46.16           85.90     73.80     60.51     15.10      3.98     73.76     37.68     80.86     88.63     44.28     99.10     97.40      1.70     99.60     15.37     15.08     57.86      9.01     43.55     15.27     35.02     16.57     86.67     14.35     93.40     37.36     24.33     50.29     23.84     34.51    -15.32     19.19     19.01     80.79     78.52     49.10     41.75 
   567    51998.89   2853.61     90.93     46.16           86.01     73.76     60.47     15.18      3.85     73.65     37.58     80.87     88.67     44.25     99.10     97.43      1.69     99.60     15.24     15.23     57.72      9.10     43.62     15.20     35.14     16.55     86.67     14.48     93.40     37.40     24.18     50.18     23.87     34.60    -15.33     19.25     18.96     80.82     78.51     49.12     41.73 
   568    51999.32   2853.18     90.93     46.16           86.06     73.78     60.42     15.09      3.64     73.63     37.58     80.88     88.70     44.34     99.10     97.42      2.22     99.60     15.00     15.26     57.78      9.19     43.70     15.24     35.07     16.53     86.69     14.49     93.40     37.45     24.29     49.98     23.71     34.48    -15.32     19.14     18.98     80.84     78.54     49.14     41.73 
   569    51998.92   2853.58     90.93     46.14           86.06     73.62     60.37     15.05      3.57     73.64     37.61     80.90     88.70     44.36     99.09     97.42      2.81     99.60     15.01     15.27     57.74      9.00     43.75     15.44     34.85     16.54     86.69     14.39     93.40     37.28     24.10     49.82     23.78     34.45    -15.33     19.09     19.00     80.86     78.52     49.15     41.71 
   570    51998.53   2853.97     90.93     46.16           86.09     73.66     60.31     14.96      3.55     73.67     37.61     80.89     88.71     44.34     99.10     97.41      3.44     99.60     14.95     15.20     57.73      9.16     43.94     15.39     34.84     16.56     86.67     14.34     93.40     37.28     23.94     49.82     23.93     34.31    -15.33     19.15     19.05     80.84     78.52     49.13     41.69 
   571    51998.44   2854.06     90.92     46.16           86.19     73.49     60.24     14.84      3.51     73.69     37.69     80.91     88.70     44.37     99.11     97.42      3.43     99.60     14.99     15.10     57.69      9.04     43.73     15.59     35.26     16.56     86.65     14.41     93.40     37.19     23.93     49.87     24.02     34.30    -15.33     19.07     19.01     80.87     78.51     49.09     41.68 
   572    51998.35   2854.15     90.92     46.16           86.16     73.49     60.34     14.95      3.53     73.69     37.68     80.89     88.67     44.36     99.10     97.41      3.99     99.60     15.03     15.10     57.67      8.92     43.67     15.33     35.29     16.55     86.66     14.40     93.40     37.20     23.87     49.79     24.04     34.30    -15.36     19.00     19.04     80.88     78.52     49.11     41.68 
   573    51998.03   2854.47     90.92     46.14           86.20     73.28     60.34     14.96      3.58     73.67     37.69     80.88     88.66     44.35     99.10     97.42      4.36     99.60     15.04     15.09     57.75      9.04     43.54     15.19     34.94     16.54     86.66     14.45     93.40     37.11     23.67     49.73     23.96     34.35    -15.37     18.94     19.05     80.88     78.55     49.10     41.67 
